Location Name,Address,Phone Number,Google Maps URL,Lat,Long,BusinessType
Pints Alehouse,"10115 N Newport Hwy Suite A, Spokane, WA 99218",15093689671,https://goo.gl/maps/tcnmJChxsPaC42FR6,47.748820943029,-117.402976146264,Restaurant // Tap Room
Manito Tap House,"3011 S Grand Blvd, Spokane, WA 99203",15092792671,https://goo.gl/maps/HfrmN6KpBYg41fS58,47.6272190395984,-117.399917242569,Restaurant // Tap Room
The Backyard Pub,"1811 W Broadway Ave, Spokane, WA 99201",15098227338,https://goo.gl/maps/QBoaubJP33QByGyQA,47.6642981630616,-117.437978963458,Restaurant // Tap Room
Flying Goat,"3318 W Northwest Blvd, Spokane, WA 99205",15093278277,https://goo.gl/maps/MphyGVy1PaM3ZpCb9,47.6905488328624,-117.460003138321,Restaurant // Tap Room
Republic Pi,"611, Manito Shopping Center, E 30th Ave, Spokane, WA 99203",15098639196,https://goo.gl/maps/mJ3nCJ7NDKCyrT9w6,47.6276794084026,-117.401122715034,Restaurant // Tap Room
Flatstick,"618 W Main Ave, Spokane, WA 99201",15093689477,https://g.page/flatstick-pub-spokane?share,47.659516104307,-117.421865045718,Restaurant // Tap Room
Happy Trails to Brews,"9025 N Indian Trail Rd, Spokane, WA 99208",15098227037,https://g.page/HappyTrailsToBrews?share,47.7404053501281,-117.487584077498,Restaurant // Tap Room
Steady Flow,"328 N Sullivan Rd STE 8, Spokane Valley, WA 99037",15095988297,https://goo.gl/maps/M5ixmPPqAdWjoDnB6,47.6599961981882,-117.195127949965,Restaurant // Tap Room
Plaza Super Jet,"106 Okanogan Ave, Wenatchee, WA 98801",15096625410,https://goo.gl/maps/LPda3rYjMTAncj748,47.4210209040247,-120.313456564013,Grocery Store
Wally's Tavern,"322 S Wenatchee Ave, Wenatchee, WA 98801",15096631433,https://goo.gl/maps/RBo81KXuhnG8qnUr5,47.420057287861,-120.307928826684,Restaurant // Tap Room
Beer Wine and More,"116 N Chelan Ave, Wenatchee, WA 98801",15098880789,https://goo.gl/maps/qYs18nSjaWnVBvZW6,47.4255633022504,-120.315515716889,Grocery Store
Big Rock,"1201 N Miller St, Wenatchee, WA 98801",15096638411,https://goo.gl/maps/2P6kMuEahTWsWtky7,47.4397993680704,-120.324110034629,Grocery Store
McGlinn's Bottle House,"111 Orondo Ave, Wenatchee, WA 98801",15096639073,https://g.page/mcglinns?share,47.4230841343387,-120.310900899698,Restaurant // Tap Room
New Moon Natural Foods,"11357 Donner Pass Rd., Truckee, CA 96161",15305877426,https://goo.gl/maps/QBYbaHdEwaZEar2y7,39.3257962634205,-120.209438532441,Grocery Store
Other Avenues Food Store,"3930 Judah Street, San Francisco, CA 94122",14156617475,https://goo.gl/maps/wMVyc4McjAsYyg4X6,37.7608118006961,-122.504229355765,Grocery Store
Oceana Market,"200 Eureka Dr., Pacifica, CA 94044",16503598181,https://goo.gl/maps/FWSwKDrySCV3pdUWA,37.6332083733018,-122.487968215289,Grocery Store
Bar and Garden,"6142 Washington Blvd., Culver City, CA 90232",13108760759,https://goo.gl/maps/f2UwYjQc5GjpWG777,34.0309926511386,-118.378920046053,Grocery Store
Sacramento Natural Foods Co-op,"2820 R St, Sacramento, CA 95816",19164552667,https://g.page/sacfoodcoop?share,38.5646837579021,-121.472505899925,Grocery Store
Animal,"435 N Fairfax Ave, Los Angeles, CA 90036",13237829225,https://goo.gl/maps/TdF452QDAuyin4oB7,34.0793326435704,-118.361467565641,Restaurant // Tap Room
Crooked Wine Company,"255 Bell St #101, Reno, NV 89503",17753423879,https://goo.gl/maps/WWcpLNmQaP4ctFCQ7,39.4812600690609,-119.812390577163,Grocery Store
Nopa Corner Market,"1601 Fulton St, San Francisco, CA 94117",14159312060,https://g.page/nopamarket?share,37.7762355022363,-122.443345617135,Grocery Store
Imbibe Wine and Spirits,"4140 Truxton Avenue, Bakersfield, CA 93309",16616339463,https://goo.gl/maps/8jCPSFpRf4BAG54Q7,35.3734629454553,-119.046439938627,Grocery Store
La Copine,"848 Old Woman Springs Rd, Yucca Valley, CA 92284",17602898537,https://g.page/lacopinekitchen?share,34.2384814936268,-116.439543890775,Restaurant // Tap Room
Beer Thirty,"2504 S Main St, Soquel, CA 95073",18314779967,https://goo.gl/maps/M1ch1ZZL8Rctx8SX8,36.9840236929745,-121.956355886468,Restaurant // Tap Room
Gus's Community Market,"1101 4th St., San Francisco, CA 94158",14159438464,https://goo.gl/maps/P18TKeYuZP6upbnK9,37.7744433266797,-122.391214782751,Grocery Store
Good Clean Fun,"868 S Olive St, Los Angeles, CA 90014",13236003016,https://g.page/good-clean-fun-los-angeles?share,34.0441011305876,-118.25749250982,Restaurant // Tap Room
The Duck Blind,"1102 Montana Ave, Santa Monica, CA 90403",13103946705,https://g.page/the-duck-blind-santa-monica?share,34.0299820271757,-118.497169033108,Grocery Store
Windy City Market,"701 Broadway, El Cajon, CA 92021",16195888404,https://goo.gl/maps/oQz9zs9gmmqQ16bd9,32.8075668967136,-116.953509446531,Grocery Store
JOHNS MARKET,3535 SW MULTNOMAH PORTLAND OR 97219,15032442617,https://goo.gl/maps/M2Bvc3GNzbBcoYxGA,45.4676188803606,-122.712531627286,Grocery Store
MARKET OF CHOICE,W 5639 HOOD ST WEST LINN OR 97068,15035942901,https://goo.gl/maps/w16knU5DyyKgnpM47,45.3669205103738,-122.611516359822,Grocery Store
N.W.I.P.A.,6350 SE FOSTER RD PORTLAND OR 97206,15038057342,https://goo.gl/maps/iHZhySoJowmX38rC9,45.489727113598,-122.59667671749,Grocery Store
NATURAL GROCERS,N 137 S HWY 101 WARRENTON OR 97146,15038615646,https://goo.gl/maps/ZVswN6ZTXMygdAHk7,46.1621903752268,-123.899048892335,Grocery Store
NATURAL GROCERS,407 NW BURNSIDE ROAD GRESHAM OR 97030,15034650130,https://goo.gl/maps/fEGLKyTJ6FtHS13t8,45.5107729567368,-122.43471026112,Grocery Store
NATURE MART,1726 SW 4TH AVE PORTLAND OR 97201,15034776627,https://goo.gl/maps/V2VHEYe5xAREK9KP8,45.5116815046061,-122.680006224887,Grocery Store
NEW SEASONS,1453 NE 61ST AVENUE HILLSBORO OR 97124,15036486968,https://g.page/new-seasons-market-orencostation?share,45.5344460014322,-122.918077945024,Grocery Store
NEW SEASONS,5320 NE 33RD PORTLAND OR 97211,15032883838,https://g.page/new-seasons-market-concordia?share,45.5613466906345,-122.630255461118,Grocery Store
NEW SEASONS,3495 SW CEDAR HILLS BLVD BEAVERTON OR 97005,15036414181,https://g.page/new-seasons-market-cedarhills?share,45.494391665347,-122.812675255572,Grocery Store
NEW SEASONS,4034 SE HAWTHORNE BLVD PORTLAND OR 97214,15032364800,https://g.page/new-seasons-market-hawthorne?share,45.5120127827338,-122.620178188654,Grocery Store
SHERWOOD GROWLER HOUSE ,21319 SW SHERWOOD BLVD SHERWOOD OR 97140,15034652337,https://goo.gl/maps/mzk8UyvWJErD3j6ZA,45.3660286572791,-122.848157097905,Restaurant // Tap Room
WHOLE FOODS,1210 NW COUCH PORTLAND OR 97209,15035254343,https://goo.gl/maps/T2g3mrUozEwDnxb66,45.5234606640333,-122.683330621188,Grocery Store
WHOLE FOODS,4301 NE SANDY BLVD PORTLAND OR 97213,15032842644,https://goo.gl/maps/8nBYEyQRRE56F1Nw5,45.5369855342324,-122.618777745777,Grocery Store
WHOLE FOODS,7380 SW BRIDGEPORT RD TIGARD OR 97224,15036396500,https://goo.gl/maps/fnRuVG2S2MDoBkjf6,45.3945916893017,-122.750728125438,Grocery Store
WHOLE FOODS,3535 NE 15TH AVE R PORTLAND OR 97212,15032883414,https://goo.gl/maps/Hos5gHMKa3ymGo7Y6,45.5490470811648,-122.651138543927,Grocery Store
WORLD FOODS,830 NW EVERETT AVE PORTLAND OR 97209,15038020755,https://g.page/worldfoodspdx?share,45.5251145364453,-122.678260095038,Grocery Store
WINE HAUS DELI & PUB,1111 N ROOSEVELT DR #350 SEASIDE OR 97138,15037380201,https://goo.gl/maps/JtqPrNFmAJF4rn547,45.9999932137018,-123.915953521723,Restaurant // Tap Room
BELMONT STATION,4500 SE STARK PORTLAND OR 97214,15032328538,https://g.page/BelmontStationPDX?share,45.5191764703296,-122.615358057969,Restaurant // Tap Room
BRIDGE & TUNNEL,1390 DUANE ST ASTORIA OR 97103,13602445165,https://goo.gl/maps/ZXaAcsqRiHuiGLPd7,46.1887200710448,-123.828603909526,Restaurant // Tap Room
CHEAP CHARLIES,67 NE ROBERTS AVE GRESHAM OR 97030,15035454301,https://goo.gl/maps/39Kvz6f238ZmaGPD7,45.4984531395471,-122.429057281257,Grocery Store
HOLLYWOOD LIQUOR STORE,3028 NE SANDY BLVD PORTLAND OR 97232,15032840987,https://g.page/Hollywood-Beverage-portland?share,45.5304237632262,-122.632952688654,Grocery Store
HOP HAVEN,2130 NE BROADWAY PORTLAND OR 97232,15032870244,https://goo.gl/maps/U33MUtp7nRy3RG2ZA,45.5349836776535,-122.643794967215,Restaurant // Tap Room
IMPERIAL BOTTLE SHOP,3090 SE DIVISION ST PORTLAND OR 97202,19713026899,https://goo.gl/maps/VwJwQPCvspdQhJTp9,45.5047649721918,-122.633410136531,Grocery Store
JOHNS MARKET POWELL,3560 SE POWELL BLVD PORTLAND OR 97202,15032065273,https://goo.gl/maps/D8jsXKHAuuqVDfqSA,45.4965062628053,-122.6270271016,Grocery Store
LIFE SOURCE NATURAL FOODS,2649 COMERCIAL ST. S.E. SALEM OR 97301,15033617973,https://g.page/LifeSourceNaturalFoods?share,44.9156869430329,-123.045516678875,Grocery Store
THE WHET SPOT,12 N HOLIDAY SEASIDE OR 97138,15037397440,https://goo.gl/maps/fLcvKxpYm63BN5vn6,45.9935707703291,-123.923032380696,Restaurant // Tap Room
UPTOWN MARKET,6620 SW SCHOLLS FERRY R PORTLAND OR 97223,15033364783,https://goo.gl/maps/rRs4FhgKRCYJjnfZA,45.4723791627161,-122.772297551874,Grocery Store
VOLCANIC BOTTLE SHOPPE,1410 12TH ST HOOD RIVER OR 97031,15414361226,https://goo.gl/maps/THacYjjnz8imX3Pg6,45.6999368838825,-121.523426950019,Restaurant // Tap Room
SARAVEZA,1004 N KILLINGSWORTH PORTLAND OR 97217,15032064252,https://goo.gl/maps/fyA5vwz6bxFCnTkE9,45.5625389949859,-122.676561500297,Restaurant // Tap Room
THE BEER MONGERS,1125 SE DIVISION PORTLAND OR 97202,15032346012,https://goo.gl/maps/XzNHQ84KEoX553ua6,45.5051955293909,-122.653481913791,Restaurant // Tap Room
THE BITTER MONK,250 NE 3RD ST MCMINNVILLE OR 97128,15033799559,https://goo.gl/maps/eandLe1STEb1yoEk8,45.2100600920716,-123.196707496059,Restaurant // Tap Room
